en,kn
"A group of masked pro-separatists held back by riot police pelted them with eggs and hurled powder paint, creating dark clouds of dust in streets that would usually be thronged with tourists.","ಗಲಭೆ ನಿಗ್ರಹ ಪೊಲೀಸರು ತಡೆದ ಮುಖವಾಡದ ಪ್ರತ್ಯೇಕತಾವಾದಿಗಳ ಗುಂಪು ಮೊಟ್ಟೆಗಳನ್ನು ಎಸೆಯುತ್ತಾ, ಅವುಗಳನ್ನು ಪುಡಿ ಬಣ್ಣಿಸಿ, ಬೀದಿಗಳಲ್ಲಿ ಧೂಳು ಮೋಡಗಳನ್ನು ಸೃಷ್ಟಿಸಿ, ಆಗಾಗ್ಗೆ ಪ್ರವಾಸಿಗರಿಂದ ತುಂಬಿತ್ತು."
Scuffles also broke out later in the day with police using their batons to contain the fighting.,"ನಂತರ, ಪೊಲೀಸರು ತಮ್ಮ ಕ್ಲಬ್ಗಳನ್ನು ಬಳಸಿಕೊಂಡು ಹೋರಾಟವನ್ನು ನಿಯಂತ್ರಿಸಿದಾಗ, ಘರ್ಷಣೆಗಳು ಮತ್ತೆ ಪ್ರಾರಂಭವಾದವು."
"Over several hours pro-independence groups chanting ‘No forgetting, no forgiveness’ faced off with unionist protesters shouting, ‘Long live Spain’.","ಸ್ವಾತಂತ್ರ್ಯ ಪರ ಗುಂಪುಗಳು ""ಮಿಸ್ ಮಾಡಬೇಡಿ, ಕ್ಷಮಿಸಬೇಡಿ"" ಎಂದು ಗಂಟೆಗಟ್ಟಲೆ ಕೂಗುತ್ತಿದ್ದಾಗ, ಯೂನಿಯನ್ ಪ್ರತಿಭಟನಾಕಾರರು ""ಲೇವ್ ಸ್ಪೇನ್"" ಎಂದು ಕೂಗಿದರು."
"Fourteen people received treatment for minor injuries received in the protests, local press reported.","ಸ್ಥಳೀಯ ಪತ್ರಿಕೆಗಳ ಪ್ರಕಾರ, ಪ್ರತಿಭಟನೆ ವೇಳೆ ಸಣ್ಣ ಗಾಯಗಳಿಂದಾಗಿ ಹದಿನಾಲ್ಕು ಜನರು ಚಿಕಿತ್ಸೆ ಪಡೆದಿದ್ದಾರೆ."
Tensions remain high in the independence-minded region a year after the October 1 referendum deemed illegal by Madrid but celebrated by separatist Catalans.,"ಅಕ್ಟೋಬರ್ 1 ರಂದು ನಡೆದ ಮತ ಎಣಿಕೆ ಮ್ಯಾಡ್ರಿಡ್ನಲ್ಲಿ ಕಾನೂನುಬಾಹಿರವೆಂದು ಘೋಷಿಸಲ್ಪಟ್ಟ ನಂತರ, ಆದರೆ ಪ್ರತ್ಯೇಕತಾವಾದಿ ಕ್ಯಾಟಲನ್ನರು ಆಚರಿಸಿದ ನಂತರ ಈ ಪ್ರದೇಶದಲ್ಲಿ ಉದ್ವಿಗ್ನತೆ ಹೆಚ್ಚಾಗಿದೆ."
"Voters chose overwhelmingly to become independent, though turnout was low with those against secession largely boycotting the vote.","ಮತದಾನಕ್ಕೆ ಬಂದವರ ಸಂಖ್ಯೆ ಕಡಿಮೆಯಾಗಿದ್ದರೂ, ವರ್ಣಭೇದ ನೀತಿ ವಿರೋಧಿ ಗುಂಪುಗಳು ಮತದಾನವನ್ನು ಹೆಚ್ಚಾಗಿ ಹೊರಗಿಡುತ್ತಿದ್ದರೂ, ಹೆಚ್ಚಿನ ಮತದಾರರು ಸ್ವತಂತ್ರರಾಗಲು ನಿರ್ಧರಿಸಿದರು."
According to Catalan authorities almost 1000 people were injured last year after police tried to stop the vote going ahead at polling stations across the region in violent clashes.,"ಕ್ಯಾಟಲೊನಿಯಾದ ಅಧಿಕಾರಿಗಳ ಪ್ರಕಾರ, ಕಳೆದ ವರ್ಷ ಪೊಲೀಸರು ಈ ಪ್ರದೇಶದಾದ್ಯಂತ ಮತಗಟ್ಟೆಗಳಲ್ಲಿ ಮತದಾನವನ್ನು ತಡೆಯಲು ಪ್ರಯತ್ನಿಸಿದ ನಂತರ ಹಿಂಸಾತ್ಮಕ ಮುಖಾಮುಖಿಯಲ್ಲಿ ಸುಮಾರು 1,000 ಜನರು ಗಾಯಗೊಂಡಿದ್ದಾರೆ."
Pro-independence groups had camped out overnight on Friday to prevent a demonstration in support of the national police.,ರಾಷ್ಟ್ರೀಯ ಪೊಲೀಸರನ್ನು ಬೆಂಬಲಿಸುವ ಪ್ರತಿಭಟನೆಯನ್ನು ತಡೆಯಲು ಸ್ವಾತಂತ್ರ್ಯ ಪರ ಗುಂಪುಗಳು ಶುಕ್ರವಾರ ರಾತ್ರಿ ಮುಷ್ಕರ ನಡೆಸಿದ್ದವು.
The demonstration went ahead but was forced to take a different route.,"ಪ್ರದರ್ಶನವು ಉತ್ತಮವಾಗಿ ಹೋದರೂ, ಅದು ಬೇರೆ ರೀತಿಯಲ್ಲಿ ಹೋಗಬೇಕಾಗಿತ್ತು."
"Narcis Termes, 68, an electrician attending the separatist protest with his wife said he was no longer hopeful about the prospects of Catalonia gaining independence.","ಪ್ರತ್ಯೇಕತಾವಾದಿ ಪ್ರತಿಭಟನೆಗಳಲ್ಲಿ ಪತ್ನಿಯೊಂದಿಗೆ ಸೇರಿಕೊಂಡಿದ್ದ 68 ವರ್ಷದ ನಾರ್ಸಿಸ್ ಟೆರ್ಮ್ಸ್, ಕ್ಯಾಟಲೊನಿಯ ಸ್ವಾತಂತ್ರ್ಯದ ನಿರೀಕ್ಷೆಯ ಬಗ್ಗೆ ವಿಶ್ವಾಸ ಕಳೆದುಕೊಂಡಿದ್ದಾನೆ ಎಂದು ಹೇಳಿದರು."
‘Last year we lived through one of our best moments.,"""ಕಳೆದ ವರ್ಷ ನಾವು ನಮ್ಮ ಜೀವನದ ಅತ್ಯುತ್ತಮ ಕ್ಷಣಗಳಲ್ಲಿ ಒಂದನ್ನು ನೋಡಿದ್ದೇವೆ."
"I watched my parents cry with joy at being able to vote but now we are stuck,’ he said.","ನನ್ನ ಹೆತ್ತವರು ಮತ ಚಲಾಯಿಸಬಹುದೆಂದು ಸಂತೋಷದಿಂದ ಅಳುವುದನ್ನು ನಾನು ನೋಡಿದೆ, ಆದರೆ ಈಗ ನಾವು ಸಿಕ್ಕಿಹಾಕಿಕೊಂಡಿದ್ದೇವೆ""."
"Despite managing a vital if narrow victory in regional elections last December, Catalan pro-independence parties have struggled to retain momentum this year with many of their best known leaders either in self imposed exile or in detention awaiting trial for their role in organising the referendum and subsequent declaration of independence.","ಕಳೆದ ವರ್ಷ ಡಿಸೆಂಬರ್ನಲ್ಲಿ ನಡೆದ ಕಠಿಣ ಪ್ರಾದೇಶಿಕ ಚುನಾವಣೆಗಳ ಹೊರತಾಗಿಯೂ, ಕ್ಯಾಟಲೊನಿಯನ್ ಸ್ವಾತಂತ್ರ್ಯ ಪಕ್ಷಗಳು ಈ ವರ್ಷವೂ ಪಾದವನ್ನು ಹಿಡಿದಿಡಲು ಹೆಣಗಾಡುತ್ತಿವೆ, ಏಕೆಂದರೆ ಅವರ ಅನೇಕ ಪ್ರಮುಖ ನಾಯಕರು ಸ್ವಯಂ-ನಿಗದಿಪಡಿಸಿದ ಗಡಿಪಾರು ಅಥವಾ ಬಂಧನದಲ್ಲಿರುತ್ತಾರೆ, ಅವರು референдум ಮತ್ತು ನಂತರದ ಸ್ವಾತಂತ್ರ್ಯ ಘೋಷಣೆಯಲ್ಲಿ ತಮ್ಮ ಪಾತ್ರಕ್ಕಾಗಿ ವಿಚಾರಣೆಗಾಗಿ ಕಾಯುತ್ತಿದ್ದಾರೆ."
"Joan Puig, a 42-year-old mechanic recording the protest in support of the police on his phone, said the conflict had been stoked by politicians on both sides.",42 ವರ್ಷದ ಮೆಕ್ಯಾನಿಕ್ ಜಾನ್ ಪುಯಿಗ್ ಅವರು ತಮ್ಮ ಫೋನ್ ನಲ್ಲಿ ಪೊಲೀಸರನ್ನು ಬೆಂಬಲಿಸುವ ಮೂಲಕ ಪ್ರತಿಭಟನೆಯನ್ನು ರೆಕಾರ್ಡ್ ಮಾಡಿದ್ದಾರೆ ಮತ್ತು ಸಂಘರ್ಷವನ್ನು ಎರಡೂ ಕಡೆಯ ರಾಜಕಾರಣಿಗಳು ಪ್ರಚೋದಿಸಿದ್ದಾರೆ ಎಂದು ಅವರು ಹೇಳಿದರು.
"‘It's getting more and more tense,’ he said.","""ಇದು ಹೆಚ್ಚು ಹೆಚ್ಚು ಉದ್ವಿಗ್ನವಾಗುತ್ತಿದೆ"" ಎಂದು ಅವರು ಹೇಳಿದರು."
"On Saturday, Oriol Junqueras, one of nine Catalan leaders in pre-trial jail since late last year, announced he would run in European Parliament elections next year.",ಕಳೆದ ವರ್ಷದ ಅಂತ್ಯದಿಂದಲೂ ವಿಚಾರಣಾಧೀನದಲ್ಲಿರುವ ಒಂಬತ್ತು ಕ್ಯಾಟಲನ್ ನಾಯಕರಲ್ಲಿ ಒಬ್ಬರಾದ ಓರಿಯೋಲ್ ಜಂಕ್ವೇರಾಸ್ ಅವರು ಮುಂದಿನ ವರ್ಷ ನಡೆಯಲಿರುವ ಯುರೋಪಿಯನ್ ಪಾರ್ಲಿಮೆಂಟ್ ಚುನಾವಣೆಯಲ್ಲಿ ಸ್ಪರ್ಧಿಸುವುದಾಗಿ ಶನಿವಾರ ಘೋಷಿಸಿದರು.
"""Standing as a candidate for the European elections is the best way to denounce the regression in democratic values and repression we have seen from the Spanish government,"" he said.","""ಯುರೋಪಿಯನ್ ಚುನಾವಣೆಯಲ್ಲಿ ಅಭ್ಯರ್ಥಿಯಾಗಿ ನಿಲ್ಲುವುದು ಪ್ರಜಾಪ್ರಭುತ್ವ ಮೌಲ್ಯಗಳ ನಿಗ್ರಹ ಮತ್ತು ಸ್ಪ್ಯಾನಿಷ್ ಸರ್ಕಾರದಿಂದ ನಾವು ಎದುರಿಸುತ್ತಿರುವ ನಿಗ್ರಹವನ್ನು ಖಂಡಿಸಲು ಉತ್ತಮ ಮಾರ್ಗವಾಗಿದೆ"" ಎಂದು ಅವರು ಹೇಳಿದರು."
Londonderry: Men arrested after house rammed by car,ಲಂಡನ್ ಡೆರ್ರಿಃ ಕಾರು ಮನೆ ಬಾಗಿ ನಂತರ ಜನರು ಬಂಧಿಸಲಾಯಿತು.
"Three men, aged 33, 34 and 39, have been arrested after a car was repeatedly rammed into a house in Londonderry.","ಲಂಡನ್ನ ಡ್ಯಾರಿನಲ್ಲಿ ಮನೆ ಬಾಗಿಲನ್ನು ಹಲವು ಬಾರಿ ಮುರಿದು ಬಿದ್ದ 33, 34 ಮತ್ತು 39 ವರ್ಷದ ಮೂವರು ಪುರುಷರನ್ನು ಬಂಧಿಸಲಾಗಿದೆ."
The incident unfolded in Ballynagard Crescent on Thursday at about 19:30 BST (12 a.m. IST).,"ಈ ಘಟನೆ ಗುರುವಾರ 19:30 BST ನಲ್ಲಿ ನಡೆದಿದ್ದು, ಬಾಲಿನಗಾರ್ಡ್ ಕ್ರೆಸೆಂಟ್ ನಲ್ಲಿ ನಡೆದಿದೆ."
Det Insp Bob Blemmings said damage was caused to the gates and the building itself.,ಬಾಗಿಲುಗಳು ಮತ್ತು ಕಟ್ಟಡಗಳು ಹಾನಿಗೊಳಗಾದವು ಎಂದು ಸಾಲ ತನಿಖಾಧಿಕಾರಿ ಬಾಬ್ ಬ್ಲೆಮಿಂಗ್ಸ್ ಹೇಳಿದ್ದಾರೆ.
A crossbow may also have been fired at the car at some point.,ಕೆಲವು ಹಂತದಲ್ಲಿ ಅವರು ಕಾರ್ ಮೇಲೆ ಸಿಡಿಬಿ ಶೂಟ್ ಮಾಡಬಹುದು.
Menga strike gives Livingston 1-0 win over Rangers,ಮೆಂಗಾ ಸ್ಟ್ರೈಕ್ ಲಿವಿಂಗ್ಸ್ಟನ್ಗೆ ರೇಂಜರ್ಸ್ ವಿರುದ್ಧ 1-0 ಗೆಲುವು ನೀಡಿತು.
Dolly Menga's first goal for Livingston secured victory,ಲಿವಿಂಗ್ಸ್ಟನ್ಗೆ ಡೊಲ್ಲಿ ಮೆಂಗಾ ಅವರ ಮೊದಲ ಗೋಲ್ ಗೆಲುವು.
Promoted Livingston stunned Rangers to consign Steven Gerrard to just his second defeat in 18 games as manager of the Ibrox club.,"ಪ್ರಚಾರ ಪಡೆದ ಲಿವಿಂಗ್ ಸ್ಟೋನ್, ಸ್ಟೀವ್ನ್ ಗೆರಾರ್ಡ್ ಅವರನ್ನು ಇಬ್ರಾಕ್ಸ್ ಕ್ಲಬ್ನ ವ್ಯವಸ್ಥಾಪಕರಾಗಿ 18 ಪಂದ್ಯಗಳಲ್ಲಿ ಎರಡನೇ ಸೋಲಿಗೆ ಮಾತ್ರ ಬಿಟ್ಟುಕೊಟ್ಟ ಮೂಲಕ ರೇಂಜರ್ಸ್ ಅನ್ನು ಆಶ್ಚರ್ಯಗೊಳಿಸಿದರು."
Dolly Menga's strike proved to be the difference as Gary Holt's side moved level with Hibernian in second.,ಡೊಲ್ಲಿ ಮೆಂಗಾ ಅವರ ಸ್ಟ್ರೈಕ್ ಗ್ಯಾರಿ ಹೋಲ್ಟ್ ಅವರ ತಂಡವು ಹೈಬರ್ನಿಯನ್ ಅವರೊಂದಿಗೆ ಎರಡನೇ ಸ್ಥಾನಕ್ಕೆ ಸಮನಾಗಿರುವುದರಿಂದ ವ್ಯತ್ಯಾಸವನ್ನುಂಟುಮಾಡಿತು.
"Gerrard's side remain without an away win in the Premiership this season and face leaders Hearts, who they trail by eight points, next Sunday.","ಜೆರಾರ್ಡ್ ತಂಡವು ಋತುವಿನ ಪ್ರಥಮ ಚಾಂಪಿಯನ್ಷಿಪ್ನಲ್ಲಿ ಗೆಲುವು ಸಾಧಿಸದೆ ಹೋಯಿತು ಮತ್ತು ಮುಂದಿನ ಭಾನುವಾರ ಅವರು ಎಂಟು ಅಂಕಗಳ ಮುನ್ನಡೆ, ಹಾರ್ಟ್ಸ್ ವಿರುದ್ಧ ಮುಖಾಮುಖಿಯಾಗುತ್ತಾರೆ."
"Before then, Rangers host Rapid Vienna in the Europa League on Thursday.","ಅದಕ್ಕೂ ಮುನ್ನ, ರೇಂಜರ್ಸ್ ಗುರುವಾರ ಯುರೋಪಾ ಲೀಗ್ನಲ್ಲಿ ರಾಪಿಡ್ ವಿಯೆನ್ನಾವನ್ನು ಆತಿಥ್ಯ ವಹಿಸಲಿದೆ."
"Livingston, meanwhile, extend their unbeaten run in the division to six games, with head coach Holt still to taste defeat since replacing Kenny Miler last month.","ಈ ಮಧ್ಯೆ, ಲಿವಿಂಗ್ಸ್ಟನ್ ಈ ವಿಭಾಗದಲ್ಲಿ ತಮ್ಮ ಸೋಲಿಸದ ಓಟವನ್ನು ಆರು ಪಂದ್ಯಗಳಿಗೆ ವಿಸ್ತರಿಸಿದೆ, ಮತ್ತು ಕಳೆದ ತಿಂಗಳು ಮುಖ್ಯ ತರಬೇತುದಾರ ಕೆನ್ನಿ ಮಿಲ್ಲರ್ ಅವರನ್ನು ಬದಲಿಸಿದ ನಂತರ ಹೊಲ್ಟ್ ಇನ್ನೂ ಸೋಲನ್ನು ಅನುಭವಿಸಿಲ್ಲ."
Livingston miss chances against blunt visitors,ಕಠಿಣ ಸಂದರ್ಶಕರ ವಿರುದ್ಧ ಲಿವಿಂಗ್ಸ್ಟನ್ ಅವಕಾಶಗಳನ್ನು ತಪ್ಪಿಸಿಕೊಂಡರು
"Holt's team should have been ahead long before they scored, with their directness causing Rangers all manner of problems.","ಹೊಲ್ಟ್ ಅವರ ತಂಡವು ಗೋಲು ಗಳಿಸುವ ಮೊದಲು ಮುಂಚಿತವಾಗಿರಬೇಕು, ಏಕೆಂದರೆ ಅವರ ನೇರ ನಡತೆಯು ರೇಂಜರ್ಸ್ಗೆ ಎಲ್ಲಾ ರೀತಿಯ ಸಮಸ್ಯೆಗಳನ್ನು ಉಂಟುಮಾಡುತ್ತಿತ್ತು."
"Scott Robinson broke through but dragged his effort across the face of goal, then Alan Lithgow could only direct his effort wide after sliding in to meet Craig Halkett's header across goal.","ಸ್ಕಾಟ್ ರಾಬಿಸನ್ ದಾಟಿದರು ಆದರೆ ಗೋಲು ಗಳಿಸಿದಾಗ ಅವರ ಪ್ರಯತ್ನದಲ್ಲಿ ಕಷ್ಟಪಟ್ಟರು, ನಂತರ ಅಲನ್ ಲಿಥ್ಗೌಗೆ ಕ್ರೇಗ್ ಹೋಲ್ಕೆಟ್ನ ಶೀರ್ಷಿಕೆಯನ್ನು ನಿರ್ಬಂಧಿಸಲು ಗೋಲು ದಾಟಿದಂತೆ ಅವರ ಪ್ರಯತ್ನವನ್ನು ವಿಶಾಲವಾಗಿ ನಿರ್ದೇಶಿಸಲು ಸಾಧ್ಯವಾಯಿತು."
"The hosts were content to let Rangers play in front of them, knowing they could trouble the visitors at set pieces.","ಆತಿಥೇಯರು ರೇಂಜರ್ಸ್ ತಂಡವನ್ನು ತಮ್ಮ ಮುಂದೆ ಆಡಲು ಅವಕಾಶ ಮಾಡಿಕೊಟ್ಟರು, ಏಕೆಂದರೆ ಅವರು ಇತರ ಸಮಯಗಳಲ್ಲಿ ಸಂದರ್ಶಕರನ್ನು ತೊಂದರೆಗೊಳಗಾಗಬಹುದು ಎಂದು ತಿಳಿದಿದ್ದರು."
And that was the manner in which the crucial goal came.,ಮತ್ತು ನಿರ್ಣಾಯಕ ಗುರಿಯು ಅದೇ ರೀತಿಯಲ್ಲಿ ಬಂದಿತು.
"Rangers conceded a free-kick and Livingston worked an opening, Declan Gallagher and Robinson combining to set up Menga, who took a touch and scored from the centre of the box.","ರೇಂಜರ್ಸ್ ಫ್ರೀಕ್ಕ್ಟ್ ಅನ್ನು ಬಿಟ್ಟುಕೊಟ್ಟರು ಮತ್ತು ಲಿವಿಂಗ್ಸ್ಟನ್ ಆರಂಭಿಕ ಸ್ಕೋರ್ ಮಾಡಿದರು, ಆದರೆ ಡೆಕ್ಲಾನ್ ಗಾಲ್ಗರ್ ಮತ್ತು ರಾಬಿನ್ಸನ್ ಮಂಗರ್ ವಿರುದ್ಧ ತಂಡವನ್ನು ರಚಿಸಿದರು, ಅವರು ಸ್ಪರ್ಶವನ್ನು ತೆಗೆದುಕೊಂಡರು ಮತ್ತು ಪೆಟ್ಟಿಗೆಯ ಮಧ್ಯದಿಂದ ಸ್ಕೋರ್ ಮಾಡಿದರು."
"By that stage, Rangers had dominated possession but had found the home defence impenetrable and goalkeeper Liam Kelly was largely untroubled.","ಆ ಸಮಯದಲ್ಲಿ, ರೇಂಜರ್ಸ್ ಪರೇಡ್ನಲ್ಲಿ ಪ್ರಾಬಲ್ಯ ಸಾಧಿಸಿದರೂ, ಹೋಮ್ ಡಿಫೆನ್ಸ್ ತಡೆರಹಿತವಾಗಿತ್ತು ಮತ್ತು ಗೋಲ್ಕೀಪರ್ ಲಿಯಮ್ ಕೆಲ್ಲಿ ಬಹುತೇಕವಾಗಿ ಗಾಯಗೊಂಡಿರಲಿಲ್ಲ."
"That pattern continued into the second half, though Alfredo Morelos did force a save from Kelly.",ಎರಡನೇ ಅರ್ಧಭಾಗದಲ್ಲಿ ಆಲ್ಫ್ರೆಡೊ ಮೊರೆಲೋಸ್ ಕೆಲ್ಲಿಯಿಂದ ರಕ್ಷಣೆ ಪಡೆದರೂ ಆ ಮಾದರಿ ಮುಂದುವರಿದಿದೆ.
Scott Pittman was denied by the feet of Rangers goalkeeper Allan McGregor and Lithgow flicked wide from another Livingston set play.,ಸ್ಕಾಟ್ ಪಿಟ್ಮನ್ಗೆ ರೇಂಜರ್ಸ್ ಗೋಲ್ಕೀಪರ್ ಅಲನ್ ಮೆಕ್ಗ್ರೆಗರ್ ಅವಕಾಶವನ್ನು ನಿರಾಕರಿಸಿದರು ಮತ್ತು ಲಿಟಲ್ ಗೋ ಮತ್ತೊಂದು ಲಿವಿಂಗ್ ಸ್ಟೋನ್ ಸೆಟ್ ಪ್ಲೇನಿಂದ ದೂರ ತಿರುಗಿತು.
"Crosses continually came into the Livingston box and were continually cleared, while two penalty claims - after Halkett's challenge on substitute Glenn Middleton, and one for handball - were waved away.","ಲಿವಿಂಗ್ಸ್ಟನ್ ಬಾಕ್ಸ್ನಲ್ಲಿ ಕ್ರಾಸಿಂಗ್ಸ್ ನಿರಂತರವಾಗಿ ಬರುತ್ತಿದ್ದವು ಮತ್ತು ತೆರವುಗೊಳಿಸುತ್ತಿದ್ದವು, ಆದರೆ ಎರಡು ಪೆನಾಲ್ಟಿ ಹಕ್ಕುಗಳನ್ನು - ಉಪ-ಸ್ಟೇಷನ್ ಗ್ಲೆನ್ ಮಿಡ್ಲ್ಟನ್ನಲ್ಲಿ ಹೋಲ್ಕೆಟ್ ಸವಾಲಿನ ನಂತರ ಮತ್ತು ಹ್ಯಾಂಡ್ಬಾಲ್ ನಂತರದ ಒಂದು - ತೆಗೆದುಹಾಕಲಾಯಿತು."
'Phenomenal' from Livingston - analysis,ಲಿವಿಂಗ್ಸ್ಟನ್ನಿಂದ 'ವಾಂಡರ್ಫುಲ್' - ಒಂದು ವಿಶ್ಲೇಷಣೆ
BBC Scotland's Alasdair Lamont at the Tony Macaroni Arena,ಟೋನಿ ಮ್ಯಾಕಾರೊನಿ ಅರೆನಾವು ಬಿಬಿಸಿ ಸ್ಕಾಟ್ಲೆಂಡ್ನ ಅಲಾಸ್ಡೈರ್ ಲಮೆಂಟ್ನ ನೆಲೆಯಾಗಿದೆ.
A phenomenal performance and result for Livingston.,ಲಿವಿಂಗ್ಸ್ಟನ್ ಅವರ ಅದ್ಭುತ ಪ್ರದರ್ಶನ ಮತ್ತು ಫಲಿತಾಂಶ.
"To a man, they were excellent, continuing to exceed expectations on this upward trajectory.","ಒಬ್ಬ ಮನುಷ್ಯನಿಗೆ, ಅವರು ಅತ್ಯುತ್ತಮರಾಗಿದ್ದರು, ಮತ್ತು ಈ ಮೇಲಕ್ಕೆ ಹೋಗುವ ಮಾರ್ಗದಲ್ಲಿ ಅವರು ನಿರೀಕ್ಷೆಗಳನ್ನು ಮೀರಿಸುವುದನ್ನು ಮುಂದುವರೆಸಿದರು."
"Their style of play and personnel has scarcely changed since their return to the top flight, but great credit has to go to Holt for the way he has galvanised the team since his arrival.","ಅವರು ಉನ್ನತ ಸ್ಥಾನಕ್ಕೆ ಮರಳಿದ ನಂತರ ಅವರ ಆಟದ ಶೈಲಿ ಮತ್ತು ಸಿಬ್ಬಂದಿ ಬದಲಾಗಲಿಲ್ಲ, ಆದರೆ ಅವರು ಬಂದ ನಂತರ ತಂಡವನ್ನು ಸಜ್ಜುಗೊಳಿಸಿದ ರೀತಿಯಲ್ಲಿ ಹೋಲ್ಟ್ ಪ್ರಶಂಸೆಗೆ ಪಾತ್ರರಾಗಿದ್ದಾರೆ."
He had so many heroes.,ಅಲ್ಲಿ ಅನೇಕ ನಾಯಕರು ಇದ್ದಾರೆ.
"Captain Halkett was immense, marshalling a superbly-organised defence, while Menga kept Connor Goldson and Joe Worrall on their toes throughout.","ಕ್ಯಾಪ್ಟನ್ ಹುಲ್ಕೆಟ್ ಅಗಾಧವಾಗಿದ್ದರು, ಅವರು ಉತ್ತಮವಾಗಿ ಸಂಘಟಿತ ರಕ್ಷಣೆಯನ್ನು ಮೀರಿಸಿದರು, ಆದರೆ ಮೆಂಗಾ ಕಾನರ್ ಗೋಲ್ಡ್ಸನ್ ಮತ್ತು ಜೋ ವೊರಲ್ ಅವರನ್ನು ಯಾವಾಗಲೂ ಕಾರ್ಯನಿರತಗೊಳಿಸಿದರು."
"Rangers were short of inspiration, though.",ಆದರೆ ರೇಂಜರ್ಸ್ಗೆ ಪ್ರೇರಣೆ ಕೊರತೆಯಿತ್ತು.
